meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,context,canvas.Screen,2_3_0_0,,,,,,response,2864.9000000476954,134782.09999990463,134782.1,134823.8,137688.70000004768,137896.5,2024-07-30T21:55:59.004Z,137949.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,click,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Timer frame,html.Frame,2_3_0,,,,,,,3072.999999952328,134781.79999995232,134782.1,134823.8,137896.79999995232,137897.09999990463,2024-07-30T21:55:59.004Z,137949.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,4665.499999952328,137897.70000004768,137899.1,137949.3,142614.79999995232,142831.90000009537,2024-07-30T21:56:03.939Z,142882.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,7,click @7,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Timer frame,html.Frame,2_3_1,,,,,,,4882.900000047695,137897.40000009537,137899.1,137949.3,142832.20000004768,142832.40000009537,2024-07-30T21:56:03.940Z,142882.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Spremanje,canvas.Screen,2_3_2,,,,,,skipped,,142832.5,,,142832.20000004768,142832.70000004768,2024-07-30T21:56:03.940Z,142882.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Question form,html.Form,2_3_3,,,,,,skipped,,142832.79999995232,,,142832.20000004768,142833,2024-07-30T21:56:03.940Z,142882.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Answer indication,canvas.Screen,2_3_4,,,,,,skipped,,142834.79999995232,,,142832.20000004768,142835,2024-07-30T21:56:03.942Z,142882.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,inter-stimulus,canvas.Screen,2_3_5,,,,,,response,916.2999999046442,142835.20000004768,142831.2,142882.3,143798.59999990463,144012.59999990463,2024-07-30T21:56:05.120Z,144041.8,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,mousedown,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,Sequence,flow.Sequence,2_3,,,,,,completion,8974.799999904644,134781.70000004768,134782.1,134823.8,143798.59999990463,144013.20000004768,2024-07-30T21:56:05.120Z,144041.8,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Tko se zaljubio u djevojku kad je bio dijete?,"Kad smo bili djeca, moj prijatelj i ja smo se zaljubili u istu djevojku..",gf,,33,52,,,
,context,canvas.Screen,2_4_0_0,,,,,,response,3524.299999904644,144013.79999995232,144016.8,144041.8,147566.09999990463,147815.40000009537,2024-07-30T21:56:08.923Z,147867.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,click,,Tko je ovo bio jasan slučaj da je zapravo pohlepna osoba??,Ovo je bio jasan slučaj da je on zapravo pohlepna osoba..,cnp,41,40,8,,,
