meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,inter-stimulus,canvas.Screen,2_1_5,,,,,,response,3798.2999999761523,189325.09999999404,189345.328,189356.1,193154.39999997616,193419.89999997616,2024-07-30T16:44:41.923Z,193439.27,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,mousedown,,Ove godine su se Viktor i Marta vjenčao.,Victor i Marta vjenčali su se ove godine.,nf,,,38,,,
,Sequence,flow.Sequence,2_1,,,,,,completion,11451.299999976152,181661,181692.604,181703.1,193154.39999997616,193420.29999998212,2024-07-30T16:44:41.924Z,193439.27,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Ove godine su se Viktor i Marta vjenčao.,Victor i Marta vjenčali su se ove godine.,nf,,,38,,,
,context,canvas.Screen,2_2_0_0,,,,,,response,6660.2300000000105,193420.59999999404,193439.27,193439.27,200099.5,200347.59999999404,2024-07-30T16:44:48.851Z,200391.228,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,click,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Timer frame,html.Frame,2_2_0,,,,,,,6908.42999998809,193420.39999997616,193439.27,193439.27,200347.69999998808,200347.79999998212,2024-07-30T16:44:48.851Z,200391.228,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,1092.0719999821158,200348.19999998808,200391.228,200391.228,201483.29999998212,201743.69999998808,2024-07-30T16:44:50.247Z,201794.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,6,click @6,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Timer frame,html.Frame,2_2_1,,,,,,,1352.8719999940367,200348,200391.228,200391.228,201744.09999999404,201744.09999999404,2024-07-30T16:44:50.248Z,201794.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Spremanje,canvas.Screen,2_2_2,,,,,,skipped,,201744.29999998212,,,201744.09999999404,201744.39999997616,2024-07-30T16:44:50.248Z,201794.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Question form,html.Form,2_2_3,,,,,,skipped,,201744.5,,,201744.09999999404,201744.69999998808,2024-07-30T16:44:50.248Z,201794.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Answer indication,canvas.Screen,2_2_4,,,,,,skipped,,201748.19999998808,,,201744.09999999404,201748.29999998212,2024-07-30T16:44:50.252Z,201794.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,inter-stimulus,canvas.Screen,2_2_5,,,,,,response,3485.600000000006,201748.5,201782.896,201794.9,205280.5,205551.39999997616,2024-07-30T16:44:54.055Z,205589.1,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,mousedown,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,Sequence,flow.Sequence,2_2,,,,,,completion,11841.23000000001,193420.29999998212,193439.27,193439.27,205280.5,205551.69999998808,2024-07-30T16:44:54.055Z,205589.1,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Na što je teško prestati besmisleno bacati novac?,Teško je prestati besmisleno bacati novac na tenisice.,si,,,13,,,
,context,canvas.Screen,2_3_0_0,,,,,,response,4954.999999994034,205552.19999998808,205578.082,205589.1,210544.09999999404,210765.79999998212,2024-07-30T16:44:59.269Z,210795.996,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,click,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Timer frame,html.Frame,2_3_0,,,,,,,5176.899999999994,205552,205578.082,205589.1,210766,210766.09999999404,2024-07-30T16:44:59.270Z,210795.996,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,3038.103999994026,210766.39999997616,210795.996,210795.996,213834.09999999404,214072.59999999404,2024-07-30T16:45:02.576Z,214106,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,7,click @7,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Timer frame,html.Frame,2_3_1,,,,,,,3276.803999982105,210766.19999998808,210795.996,210795.996,214072.79999998212,214072.89999997616,2024-07-30T16:45:02.576Z,214106,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Spremanje,canvas.Screen,2_3_2,,,,,,skipped,,214073.09999999404,,,214072.79999998212,214073.09999999404,2024-07-30T16:45:02.577Z,214106,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Question form,html.Form,2_3_3,,,,,,skipped,,214073.19999998808,,,214072.79999998212,214073.29999998212,2024-07-30T16:45:02.577Z,214106,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Answer indication,canvas.Screen,2_3_4,,,,,,skipped,,214074.5,,,214072.79999998212,214074.69999998808,2024-07-30T16:45:02.578Z,214106,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,inter-stimulus,canvas.Screen,2_3_5,,,,,,response,4301.299999982119,214074.69999998808,214093.23,214106,218407.29999998212,218664,2024-07-30T16:45:07.168Z,218700.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,mousedown,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Sequence,flow.Sequence,2_3,,,,,,completion,12818.199999982113,205551.89999997616,205578.082,205589.1,218407.29999998212,218664.29999998212,2024-07-30T16:45:07.168Z,218700.9,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,context,canvas.Screen,2_4_0_0,,,,,,response,2024.499999976164,218664.5,218689.15,218700.9,220725.39999997616,220955.79999998212,2024-07-30T16:45:09.459Z,220990.2,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,click,,Što želiš da pronaći nije bilo teško?,Pronaći apoteku nije bilo teško.,si,,,14,,,2305
,Timer frame,html.Frame,2_4_0,,,,,,,2254.999999976164,218664.39999997616,218689.15,218700.9,220955.89999997616,220956.09999999404,2024-07-30T16:45:09.460Z,220990.2,iw2l9YzZCx,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8nao1i,,,,,Što želiš da pronaći nije bilo teško?,Pronaći apoteku nije bilo teško.,si,,,14,,,2305
