meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,inter-stimulus,canvas.Screen,2_1_5,,,,,,response,831.5599999999977,164717,164710.18,164725.44,165557,165580,2024-07-30T18:45:33.416Z,165607.9,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,mousedown,,Sanjam dvorac iz kojeg se čuje glasan plač daleko..,Sanjam dvorac daleko iz kojeg se čuje glasan plač..,ai,30,37,26,,,
,Sequence,flow.Sequence,2_1,,,,,,completion,8757.26000000001,156782,156783.08,156799.74,165557,165581,2024-07-30T18:45:33.416Z,165607.9,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Sanjam dvorac iz kojeg se čuje glasan plač daleko..,Sanjam dvorac daleko iz kojeg se čuje glasan plač..,ai,30,37,26,,,
,context,canvas.Screen,2_2_0_0,,,,,,response,6684.100000000006,165582,165591.24,165607.9,172292,172312,2024-07-30T18:45:40.148Z,172334.94,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,click,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Timer frame,html.Frame,2_2_0,,,,,,,6704.100000000006,165581,165591.24,165607.9,172312,172313,2024-07-30T18:45:40.149Z,172334.94,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,2348.0599999999977,172314,172318.4,172334.94,174683,174690,2024-07-30T18:45:42.525Z,174699.46,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,1,click @1,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Timer frame,html.Frame,2_2_1,,,,,,,2356.0599999999977,172313,172318.4,172334.94,174691,174692,2024-07-30T18:45:42.527Z,174699.46,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Spremanje,canvas.Screen,2_2_2,,,,,,skipped,,174692,,,174691,174693,2024-07-30T18:45:42.529Z,174699.46,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Question form,html.Form,2_2_3,,,,,,skipped,,174693,,,174691,174694,2024-07-30T18:45:42.529Z,174699.46,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Answer indication,canvas.Screen,2_2_4,,,,,,skipped,,174707,,,174691,174707,2024-07-30T18:45:42.542Z,174699.46,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,inter-stimulus,canvas.Screen,2_2_5,,,,,,response,530.5400000000081,174708,174685.18,174699.46,175230,175243,2024-07-30T18:45:43.079Z,175265.5,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,mousedown,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,Sequence,flow.Sequence,2_2,,,,,,completion,9622.100000000006,165581,165591.24,165607.9,175230,175244,2024-07-30T18:45:43.079Z,175265.5,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Stare su samo Čehovljeve priče bile u ovoj knjižnici..,Samo su Čehovljeve priče bile stare u ovoj knjižnici..,di,35,35,33,,,
,context,canvas.Screen,2_3_0_0,,,,,,response,6416.5,175245,175248.92,175265.5,181682,181705,2024-07-30T18:45:49.541Z,181709.54,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,click,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,,
,Timer frame,html.Frame,2_3_0,,,,,,,6440.5,175244,175248.92,175265.5,181706,181706,2024-07-30T18:45:49.542Z,181709.54,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,,
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,3863.459999999992,181707,181704.4,181709.54,185573,185591,2024-07-30T18:45:53.426Z,185605.9,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,2,click @2,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,,
,Timer frame,html.Frame,2_3_1,,,,,,,3881.459999999992,181706,181704.4,181709.54,185591,185592,2024-07-30T18:45:53.427Z,185605.9,xHUlK1O4oq,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8rmo1n,,,,,Za koliko novca nevjerojatno je da je Goran prodao svoj stan??,Ono da je Goran prodao svoj stan za toliki novac nevjerojatno je..,si,31,32,18,,,
