meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679f72a4131ae225e46b470f"",""userAgent"":""Mozilla/5.0 (Android 15; Mobile; rv:134.0) Gecko/134.0 Firefox/134.0"",""platform"":""Linux armv81"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":447,""screen_height"":994,""scroll_width"":1078,""scroll_height"":2044,""window_innerWidth"":1078,""window_innerHeight"":2031,""devicePixelRatio"":2.727272727272727}",Demography form,html.Form,0,23,bachelor,mother-tongue,programski inženjer,,form submission,32075.9,3995,4010.38,4035.1,36111,36118,2025-02-02T13:27:35.262Z,36129.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,404361,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,11711.059999999998,36121,36099.7,36129.94,47841,47844,2025-02-02T13:27:46.989Z,47852.3,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,18338.699999999997,47847,47844.02,47852.3,66191,66198,2025-02-02T13:28:05.342Z,66206.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,2449.6199999999953,66199,66199.74,66206.38,68656,68662,2025-02-02T13:28:07.807Z,68671.74,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,2871.2599999999948,68664,68655.56,68671.74,71543,71554,2025-02-02T13:28:10.697Z,71563.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,14187.580000000002,71557,71538.3,71563.42,85751,85763,2025-02-02T13:28:24.907Z,85765.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,3,click @3,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,2166.6199999999953,85766,85745.98,85765.38,87932,87938,2025-02-02T13:28:27.081Z,87946.98,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,3692.020000000004,87941,87931.16,87946.98,91639,91644,2025-02-02T13:28:30.788Z,91655.08,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_7_0,,,,,,response,5685.919999999998,91649,91635.5,91655.08,97341,97346,2025-02-02T13:28:36.489Z,97348.3,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,6,click @6,,,,,,,,,
,Timer frame,html.Frame,1_7,,,,,,,5690.919999999998,91646,91635.5,91655.08,97346,97347,2025-02-02T13:28:36.491Z,97348.3,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,,,,,,,,,
,inter-stimulus,canvas.Screen,1_8,,,,,,response,1218.699999999997,97348,97339.42,97348.3,98567,98575,2025-02-02T13:28:37.719Z,98587.18,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,,,,,,,,,
,First stimuli,flow.Sequence,1,,,,,,completion,62437.06,36120,36099.7,36129.94,98567,98578,2025-02-02T13:28:37.721Z,98587.18,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,,,,,,,,,
,context,canvas.Screen,2_0_0_0,,,,,,response,5354.820000000007,98581,98566.32,98587.18,103942,103946,2025-02-02T13:28:43.090Z,103955.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_0_0,,,,,,,5358.820000000007,98580,98566.32,98587.18,103946,103947,2025-02-02T13:28:43.091Z,103955.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,3899.3800000000047,103949,103947.38,103955.62,107855,107861,2025-02-02T13:28:47.005Z,107861.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_0_1,,,,,,,3905.3800000000047,103948,103947.38,103955.62,107861,107863,2025-02-02T13:28:47.006Z,107861.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_0_2,,,,,,response,1164.199999999997,107864,107852.44,107861.8,109026,109030,2025-02-02T13:28:48.175Z,109042.6,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_0,,,,,,completion,10438.820000000007,98579,98566.32,98587.18,109026,109033,2025-02-02T13:28:48.177Z,109042.6,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_1_0_0,,,,,,response,3402.399999999994,109037,109025.48,109042.6,112445,112449,2025-02-02T13:28:51.593Z,112453.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Timer frame,html.Frame,2_1_0,,,,,,,3407.399999999994,109034,109025.48,109042.6,112450,112450,2025-02-02T13:28:51.594Z,112453.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,5565.479999999996,112452,112441.78,112453.52,118019,118026,2025-02-02T13:28:57.170Z,118037.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Timer frame,html.Frame,2_1_1,,,,,,,5578.479999999996,112451,112441.78,112453.52,118032,118034,2025-02-02T13:28:57.179Z,118037.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,inter-stimulus,canvas.Screen,2_1_2,,,,,,response,1688.1199999999953,118036,118016.54,118037.88,119726,119731,2025-02-02T13:28:58.875Z,119740.04,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Sequence,flow.Sequence,2_1,,,,,,completion,10683.399999999994,109034,109025.48,109042.6,119726,119735,2025-02-02T13:28:58.878Z,119740.04,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,context,canvas.Screen,2_2_0_0,,,,,,response,2910.9600000000064,119739,119724.88,119740.04,122651,122654,2025-02-02T13:29:01.799Z,122664.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Timer frame,html.Frame,2_2_0,,,,,,,2915.9600000000064,119737,119724.88,119740.04,122656,122657,2025-02-02T13:29:01.801Z,122664.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,4048.199999999997,122660,122646.4,122664.8,126713,126719,2025-02-02T13:29:05.863Z,126728.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Timer frame,html.Frame,2_2_1,,,,,,,4055.199999999997,122658,122646.4,122664.8,126720,126721,2025-02-02T13:29:05.864Z,126728.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,inter-stimulus,canvas.Screen,2_2_2,,,,,,response,1202.199999999997,126721,126720.54,126728.8,127931,127935,2025-02-02T13:29:07.080Z,127942.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Sequence,flow.Sequence,2_2,,,,,,completion,8190.960000000006,119737,119724.88,119740.04,127931,127939,2025-02-02T13:29:07.083Z,127942.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,context,canvas.Screen,2_3_0_0,,,,,,response,4649.059999999998,127942,127930.1,127942.94,132592,132598,2025-02-02T13:29:11.742Z,132610.08,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_3_0,,,,,,,4657.059999999998,127941,127930.1,127942.94,132600,132601,2025-02-02T13:29:11.745Z,132610.08,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,3954.920000000013,132605,132588.04,132610.08,136565,136571,2025-02-02T13:29:15.715Z,136574.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_3_1,,,,,,,3961.920000000013,132602,132588.04,132610.08,136572,136573,2025-02-02T13:29:15.717Z,136574.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,inter-stimulus,canvas.Screen,2_3_2,,,,,,response,1256.0599999999977,136573,136561.44,136574.94,137831,137835,2025-02-02T13:29:16.979Z,137846.86,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Sequence,flow.Sequence,2_3,,,,,,completion,9888.059999999998,127940,127930.1,127942.94,137831,137838,2025-02-02T13:29:16.982Z,137846.86,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,context,canvas.Screen,2_4_0_0,,,,,,response,3840.140000000014,137841,137829.86,137846.86,141687,141691,2025-02-02T13:29:20.835Z,141696.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,Timer frame,html.Frame,2_4_0,,,,,,,3845.140000000014,137840,137829.86,137846.86,141692,141693,2025-02-02T13:29:20.837Z,141696.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,2197.5599999999977,141695,141683.26,141696.44,143894,143899,2025-02-02T13:29:23.043Z,143901.92,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,Timer frame,html.Frame,2_4_1,,,,,,,2203.5599999999977,141694,141683.26,141696.44,143900,143901,2025-02-02T13:29:23.045Z,143901.92,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,inter-stimulus,canvas.Screen,2_4_2,,,,,,response,1072.0799999999872,143902,143890.56,143901.92,144974,144991,2025-02-02T13:29:24.135Z,145000.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,Sequence,flow.Sequence,2_4,,,,,,completion,7127.140000000014,137839,137829.86,137846.86,144974,144994,2025-02-02T13:29:24.138Z,145000.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kome smo poklonili novi bicikl?,Dobrom poštaru poklonili smo novi bicikl.,gf,,0,48,filler,filler,filler
,context,canvas.Screen,2_5_0_0,,,,,,response,2105.2999999999884,144997,144973.2,145000.7,147106,147113,2025-02-02T13:29:26.257Z,147115.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,Timer frame,html.Frame,2_5_0,,,,,,,2113.2999999999884,144995,144973.2,145000.7,147114,147115,2025-02-02T13:29:26.259Z,147115.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,stimulus,canvas.Screen,2_5_1_0,,,,,,response,3682.3800000000047,147118,147103.02,147115.62,150798,150803,2025-02-02T13:29:29.947Z,150808.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,Timer frame,html.Frame,2_5_1,,,,,,,3688.3800000000047,147116,147103.02,147115.62,150804,150805,2025-02-02T13:29:29.949Z,150808.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,inter-stimulus,canvas.Screen,2_5_2,,,,,,response,1108.679999999993,150806,150794.6,150808.32,151917,151922,2025-02-02T13:29:31.066Z,151940.04,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,Sequence,flow.Sequence,2_5,,,,,,completion,6916.299999999988,144995,144973.2,145000.7,151917,151925,2025-02-02T13:29:31.069Z,151940.04,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Moj se prijatelj ne može sjetiti gdje živi Karina.,Karina živi u Osijeku.,gf,,0,49,filler,filler,filler
,context,canvas.Screen,2_6_0_0,,,,,,response,2915.959999999992,151929,151917.08,151940.04,154856,154861,2025-02-02T13:29:34.004Z,154864.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Timer frame,html.Frame,2_6_0,,,,,,,2920.959999999992,151927,151917.08,151940.04,154861,154862,2025-02-02T13:29:34.006Z,154864.94,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,stimulus,canvas.Screen,2_6_1_0,,,,,,response,1838.0599999999977,154864,154852.54,154864.94,156703,156712,2025-02-02T13:29:35.856Z,156715.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Timer frame,html.Frame,2_6_1,,,,,,,1849.0599999999977,154863,154852.54,154864.94,156714,156715,2025-02-02T13:29:35.858Z,156715.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,inter-stimulus,canvas.Screen,2_6_2,,,,,,response,1028.1600000000035,156716,156698.82,156715.84,157744,157748,2025-02-02T13:29:36.893Z,157765.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Sequence,flow.Sequence,2_6,,,,,,completion,5803.959999999992,151927,151917.08,151940.04,157744,157751,2025-02-02T13:29:36.896Z,157765.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,context,canvas.Screen,2_7_0_0,,,,,,response,3015.720000000001,157755,157743.2,157765.28,160781,160785,2025-02-02T13:29:39.929Z,160790.06,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_7_0,,,,,,,3020.720000000001,157754,157743.2,157765.28,160786,160787,2025-02-02T13:29:39.931Z,160790.06,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_7_1_0,,,,,,response,2204.9400000000023,160790,160778.1,160790.06,162995,163001,2025-02-02T13:29:42.145Z,163004.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_7_1,,,,,,,2210.9400000000023,160789,160778.1,160790.06,163001,163003,2025-02-02T13:29:42.146Z,163004.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_7_2,,,,,,response,859.1600000000035,163004,162992.92,163004.84,163864,163869,2025-02-02T13:29:43.012Z,163872.72,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_7,,,,,,completion,6098.720000000001,157754,157743.2,157765.28,163864,163871,2025-02-02T13:29:43.015Z,163872.72,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kogo je Ivan požalio što je pozvao na zabavu?,Ivan je požalio što je šefa pozvao na zabavu.,fac,,,31,ob_dir,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_8_0_0,,,,,,response,2192.279999999999,163873,163863.06,163872.72,166065,166068,2025-02-02T13:29:45.212Z,166070.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,Timer frame,html.Frame,2_8_0,,,,,,,2196.279999999999,163872,163863.06,163872.72,166069,166071,2025-02-02T13:29:45.214Z,166070.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,stimulus,canvas.Screen,2_8_1_0,,,,,,response,4284.1600000000035,166072,166061.34,166070.84,170355,170357,2025-02-02T13:29:49.501Z,170359.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,Timer frame,html.Frame,2_8_1,,,,,,,4287.1600000000035,166071,166061.34,166070.84,170358,170358,2025-02-02T13:29:49.502Z,170359.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,inter-stimulus,canvas.Screen,2_8_2,,,,,,response,835.359999999986,170359,170352.98,170359.64,171195,171199,2025-02-02T13:29:50.343Z,171210.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,Sequence,flow.Sequence,2_8,,,,,,completion,7322.279999999999,163872,163863.06,163872.72,171195,171202,2025-02-02T13:29:50.345Z,171210.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Majka je primijetila da se Slobodan vratio kući.,Slobodan se vratio kući.,gf,0,0,44,filler,filler,filler
,context,canvas.Screen,2_9_0_0,,,,,,response,4496.299999999988,171205,171194.5,171210.7,175707,175710,2025-02-02T13:29:54.853Z,175713.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
,Timer frame,html.Frame,2_9_0,,,,,,,4499.299999999988,171203,171194.5,171210.7,175710,175712,2025-02-02T13:29:54.855Z,175713.64,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
,stimulus,canvas.Screen,2_9_1_0,,,,,,response,4101.359999999986,175714,175703.04,175713.64,179815,179820,2025-02-02T13:29:58.964Z,179828.02,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
